"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","rd_intensity","patent_activity","total_return","volatility","bloomberg_volatility","total_return_5yr","revenue_growth","industry","rd_imputed","growth_imputed","volatility_imputed","innovation_imputed","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","matched_by","in_portfolio","n_funds","fund_weight","total_net_exposure_usd","total_net_pct_ltp","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"9984","A4C3E","SoftBank Group Corp","JP3436100006","TYO","JPN","Wireless Telecommunications Services (NEC)",610882.2,7243752,"2025-03-31",20362740,18.2961196899414,1.83315002918243,0.742025809269532,0.753005668455352,0.681512840026412,"9984",2,0,"USPTO Only",0.00109861228866811,2,0.1,0.681512840026412,NA,NA,0.0721160364093836,"Wireless Telecommunications Services (NEC)",TRUE,FALSE,FALSE,TRUE,1,1,3,1,0.35,1,"Emerging","ISIN",TRUE,11,7.72721070972766e-05,70395.3923897123,4.886531467552e-06,1,0.35,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.235244044191404,FALSE,25,25,75,100,56.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AAPL","05680","Apple Inc","US0378331005","NASD","USA","Phones & Smart Phones",34550,416161,"2025-09-27",3721669,34.1064605712891,1.10256004333496,0.202901692880348,0.251183499599152,0.316127685529451,"Apple Inc.",38288,5035,"USPTO Only",0.0830207539870387,38288,0.1,0.316127685529451,NA,NA,0.0642551178283274,"Phones & Smart Phones",FALSE,FALSE,FALSE,FALSE,3,4,3,3,0.825,4,"Leader","ISIN",TRUE,17,0.0281287392211753,25625464.4694724,0.0017788044678761,1,0.825,4,"AI Leader",0.0281287392211753,0.0281287392211753,0.0281287392211753,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.176487877947164,FALSE,75,100,75,50,76.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ABBV","E2F10","AbbVie Inc","US00287Y1091","NYSE","USA","Pharmaceuticals (NEC)",9096,61160,"2025-12-31",365019.5,87.4089889526367,0.361470013856888,0.271809330724077,0.253120601824667,0.275428924918253,"ABBV",228,0,"USPTO Only",0.148724656638326,228,0.1,0.275428924918253,NA,NA,0.0856676252352043,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,3,4,0.8,4,"Leader","ISIN",TRUE,14,-0.00123756193354994,-1127426.9745116,-7.8260908864869e-05,1,0.8,4,"AI Leader",-0.00123756193354994,-0.00123756193354994,-0.00123756193354994,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0637675635785988,FALSE,100,50,75,25,68.75,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ABT","0091N","Abbott Laboratories","US0028241000","NYSE","USA","Medical Equipment, Supplies & Distribution (NEC)",2889,44328,"2025-12-31",176947.40625,27.2836608886719,0.794130027294159,0.443353209730663,0.938813722614431,0.812216472812905,"ABT",1010,16,"USPTO Only",0.0651732539252842,1010,0.1,0.812216472812905,NA,NA,-0.924029679599557,"Medical Equipment, Supplies & Distribution (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,1,1,0.55,2,"Developing","ISIN",TRUE,12,0.000673031648886287,613136.211678574,4.2561157634812e-05,1,0.55,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.174666270463313,FALSE,75,75,25,100,58.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"ADBE","01010","Adobe Inc","US00724F1012","NASD","USA","Application Software",4294,23769,"2025-11-28",97064.59375,14.3814601898193,1.51387000083923,0.351801674377748,0.365516669549985,0.315271951747013,"ADBE",32,0,"USPTO Only",0.180655475619504,32,0.1,0.315271951747013,NA,NA,0.105277842362241,"Application Software",FALSE,FALSE,FALSE,FALSE,4,2,3,3,0.75,4,"Leader","ISIN",TRUE,16,0.00391805969156749,3569377.87456723,0.000247770155283708,1,0.75,4,"AI Leader",0.00391805969156749,0.00391805969156749,0.00391805969156749,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0341834805131111,FALSE,100,50,75,50,72.5,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"AFRM","07881","Affirm Holdings Inc","US00827B1061","NASD","USA","Financial Technology (Fintech) (NEC)",473.683505859375,3224.412,"2025-06-30",15789.4501953125,309.743194580078,3.70648002624512,0.563583254477563,0.594621406417658,0.699325870341259,"AFRM",0,0,"USPTO Only",0.200536552649229,0,0.1,0.699325870341259,NA,NA,0.388038479568868,"Financial Technology (Fintech) (NEC)",TRUE,FALSE,FALSE,TRUE,4,1,4,1,0.625,2,"Developing","ISIN",TRUE,16,-0.000259554323652925,-236455.677816479,-1.6413689463294e-05,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.10698454110367,FALSE,100,25,100,100,85,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"AMAT","05840","Applied Materials Inc","US0382221051","NASD","USA","Semiconductor Machinery Manufacturing",8435.5171875,12.14968,"2025-12-31",281183.90625,40.9091911315918,1.67535996437073,0.501414196696368,0.45261177118422,0.414869795113055,"AMAT",6221,140,"USPTO Only",0.00873584667745758,6221,0.1,0.414869795113055,NA,NA,0.04386223138063,"Semiconductor Machinery Manufacturing",TRUE,FALSE,FALSE,TRUE,2,3,2,3,0.625,2,"Developing","ISIN",TRUE,12,0.000148627473413955,135400.595426958,9.398900237906e-06,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0195788412742402,FALSE,50,75,50,50,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AMD","0147N","Advanced Micro Devices Inc","US0079031078","NASD","USA","Semiconductors (NEC)",2.29337,0.10217,"2025-12-31",361168.90625,84.8965911865234,1.99421000480652,0.442741599535148,0.398767510478159,0.410528503504417,"AMD Inc.",12971,2805,"USPTO Only",22.4466085935206,12971,0.1,0.410528503504417,NA,NA,0.343377932906729,"Semiconductors (NEC)",FALSE,FALSE,FALSE,FALSE,4,4,4,3,0.95,4,"Leader","ISIN",TRUE,15,0.000658308526706348,599723.351566532,4.1630097223295e-05,1,0.95,4,"AI Leader",0.000658308526706348,0.000658308526706348,0.000658308526706348,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",1,TRUE,100,100,100,50,92.5,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"AMT","A1AD8","American Tower Corp","US03027X1000","NYSE","USA","Specialized REITs (NEC)",2434.08140625,10644.6,"2025-12-31",81136.046875,32.2597999572754,0.919610023498535,0.752979725097666,0.769639255229556,0.975592851540864,"AMT",2059,115,"USPTO Only",0.00763046126178363,2059,0.1,0.975592851540864,NA,NA,0.0510901335018563,"Specialized REITs (NEC)",TRUE,FALSE,FALSE,TRUE,1,3,2,1,0.45,1,"Emerging","ISIN",TRUE,13,0.0107791956634589,9819917.39165887,0.000681654490644116,1,0.45,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.110713020036975,FALSE,25,75,50,100,56.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AMZN","A13EF","Amazon.com Inc","US0231351067","NASD","USA","Internet & Mail Order Department Stores",108521,716924,"2025-12-31",2294804,29.798999786377,1.36363005638123,0.286587381173431,0.297300572025862,0.349818952227981,"Amazon.com Inc.",22269,2463,"USPTO Only",0.151370298664851,22269,0.1,0.349818952227981,NA,NA,0.123777546832947,"Internet & Mail Order Department Stores",FALSE,FALSE,FALSE,FALSE,4,4,3,3,0.9,4,"Leader","ISIN",TRUE,23,0.0757636055863943,69021137.6971962,0.00479113688885236,1,0.9,4,"AI Leader",0.0757636055863943,0.0757636055863943,0.0757636055863943,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.192094605977991,FALSE,100,100,75,50,82.5,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ANET","EEDC5","Arista Networks Inc","US0404132054","NYSE","USA","Communications & Networking (NEC)",1237.3,9005.7,"2025-12-31",167923.703125,48.551700592041,1.49944996833801,0.558671945375416,0.574850119308642,0.535921710603355,"ANET",2093,147,"USPTO Only",0.13739076362748,2093,0.1,0.535921710603355,NA,NA,0.285950628474689,"Communications & Networking (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,4,2,0.75,4,"Leader","ISIN",TRUE,12,0.00040596130615893,369833.391577143,2.5672170355814e-05,1,0.75,4,"AI Leader",0,0.00040596130615893,0.00040596130615893,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0477265157617336,FALSE,75,75,100,75,85,TRUE,TRUE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ANT","0BBEA","Anteros Metals Inc","CA0369341072","CNQ","CAN","Diversified Mining",0.0773190021514892,0.386595010757446,"2025-09-30",2.57730007171631,NA,1,1.74031811202364,4.20625245010567,2.71776316402615,"ANT",73763,4916,"USPTO Only",0.011208626086695,73763,0.1,2.71776316402615,NA,NA,0.0604811925107801,"Diversified Mining",TRUE,TRUE,FALSE,TRUE,2,4,2,1,0.6,2,"Developing","ISIN",FALSE,0,0,0,0,1,0.6,2,"AI Follower",0,0,0,0,0,"Tier 2: Strong Candidates",13,13,13,"Underperformer","Low","Low",0.542464819044238,TRUE,50,100,50,100,67.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"APD","0177N","Air Products and Chemicals Inc","US0091581068","NYSE","USA","Industrial Gases",96.3,12037.3,"2025-09-30",65102.390625,NA,0.81360000371933,0.224752443239628,0.268715633202037,0.282388613587624,"APD",120,1,"USPTO Only",0.00800013292017313,120,0.1,0.282388613587624,NA,NA,-0.00523114556303002,"Industrial Gases",FALSE,FALSE,FALSE,FALSE,1,2,2,4,0.525,1,"Emerging","ISIN",TRUE,14,-0.00131855465630482,-1201211.87197613,-8.3382724527097e-05,1,0.525,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0304622459856279,FALSE,25,50,50,25,40,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"APH","07323","An Phat Holdings JSC","VN000000APH7","HCM","VNM","Plastics",40094.58,10741288.12986,"2025-12-31",1336486,8.17271995544434,1.31815004348755,0.340105279126615,0.382650535954741,0.380692304275965,"APH",20461,1854,"USPTO Only",0.00992632478643888,20461,0.1,0.380692304275965,NA,NA,-0.99784991336972,"Plastics",TRUE,FALSE,FALSE,TRUE,2,4,1,3,0.65,3,"Strong","ISIN",TRUE,13,4.27012888897643e-05,38901.1520438707,2.7003429789e-06,1,0.65,3,"AI Adopter",0,0,4.27012888897643e-05,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.202749505274998,FALSE,50,100,25,50,50,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"APO","0E0AE","Asian Palm Oil PCL","THB886010008","BAK","THA","Starch, Vegetable Fat & Oil Manufacturing",23.46,2098.51919,"2025-12-31",782,4.55554008483887,1,0.483110018664879,0.641413318062681,0.545163406010168,"APO",17758,1567,"USPTO Only",0.0097846477086546,17758,0.1,0.545163406010168,NA,NA,1,"Starch, Vegetable Fat & Oil Manufacturing",TRUE,FALSE,FALSE,TRUE,2,4,4,2,0.75,4,"Leader","ISIN",TRUE,15,-0.00268062532566761,-2442067.11501494,-0.000169517313538526,1,0.75,4,"AI Leader",0,-0.00268062532566761,-0.00268062532566761,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.230111991849526,FALSE,50,100,100,75,83.75,TRUE,TRUE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ARES","EED76","Ares Management Corp","US03990B1017","NYSE","USA","Investment Management",1010.558671875,5601.482,"2025-12-31",33685.2890625,57.9417686462402,1.58929002285004,0.452234074364204,0.534285806867344,0.465504195712135,"ARES",2250,57,"USPTO Only",0.00771912984090673,2250,0.1,0.465504195712135,NA,NA,0.441904189708506,"Investment Management",TRUE,FALSE,FALSE,TRUE,1,3,4,2,0.6,2,"Developing","ISIN",TRUE,13,-0.00446787646675899,-4070264.53452757,-0.000282539453990407,1,0.6,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0738349563936891,FALSE,25,75,100,75,72.5,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Leader (Aggressive)"
"ASAN","033A4","Asana Inc","US04342Y1047","NYSE","USA","Application Software",300.366,790.806,"2026-01-31",1476.14599609375,NA,1.03305995464325,0.397459973023233,0.550944572285369,0.550203971390693,"ASAN",560,34,"USPTO Only",0.379822611361067,560,0.1,0.550203971390693,NA,NA,0.0924605871723887,"Application Software",FALSE,FALSE,FALSE,FALSE,4,2,3,2,0.7,3,"Strong","ISIN",TRUE,5,2.52231651803547e-05,22978.4676111696,1.595061853431e-06,1,0.7,3,"AI Adopter",0,0,2.52231651803547e-05,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.152862825472601,FALSE,100,50,75,75,76.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"ASML","A1BEF","ASML Holding NV (ADR)","USN070592100","NASD","USA","Semiconductor Equipment & Testing (NEC)",4320.8,32667.3,"2025-12-31",498936.90625,45.6040687561035,1.89705002307892,0.490745567146508,0.436208144212982,0.394394106745158,"ASML",5495,92,"USPTO Only",0.132266823398322,5495,0.1,0.394394106745158,NA,NA,0,"Semiconductor Equipment & Testing (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,2,3,0.7,3,"Strong","ISIN",TRUE,13,0.009645770000363,8787359.23716516,0.000609978948499565,1,0.7,3,"AI Adopter",0,0,0.009645770000363,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0142111869646655,FALSE,75,75,50,50,61.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"AVGO","FA5AD","Broadcom Inc","US11135F1012","NASD","USA","Semiconductors (NEC)",10977,63887,"2025-11-02",1581237,70.0837326049805,1.29647994041443,0.446638831618513,0.412465039126818,0.472051246529947,"AVGO",5,0,"USPTO Only",0.171818992909356,5,0.1,0.472051246529947,NA,NA,0.238744328537635,"Semiconductors (NEC)",FALSE,FALSE,FALSE,FALSE,4,1,4,2,0.675,3,"Strong","ISIN",TRUE,18,0.0356365368986958,32465117.0083411,0.00225358237909617,1,0.675,3,"AI Adopter",0,0,0.0356365368986958,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0418252973307603,FALSE,100,25,100,75,81.25,TRUE,FALSE,TRUE,TRUE,FALSE,"Growth Candidate","AI Leader (Aggressive)"
"AXP","0409N","American Express Co","US0258161092","NYSE","USA","Consumer Credit Cards Services",6316.6828125,77654,"2025-12-31",210556.09375,19.9694309234619,1.12549996376038,0.827329701944412,0.877450981535889,1.06988384762724,"AXP",207,4,"USPTO Only",0.00533753807970132,207,0.1,1.06988384762724,NA,NA,0.0838869968175981,"Consumer Credit Cards Services",TRUE,FALSE,FALSE,TRUE,1,2,3,1,0.425,1,"Emerging","ISIN",TRUE,14,0.00118373780825266,1078392.8461221,7.4857180251029e-05,1,0.425,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.172284317413815,FALSE,25,50,75,100,61.25,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"AZN","049D4","AstraZeneca PLC (US)","GB0009895292","NYSE","USA","Pharmaceuticals (NEC)",13801,58739,"2025-12-31",306978.1875,30.6763305664062,0.379090011119843,0.243975165913923,0.242399169309975,0.243848692515908,"AZN",37,0,"USPTO Only",0.234954629803027,37,0.1,0.243848692515908,NA,NA,0,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,2,4,0.75,4,"Leader","ISIN",TRUE,20,0.00570647219189831,5198633.29990416,0.0003608657377405,1,0.75,4,"AI Leader",0.00570647219189831,0.00570647219189831,0.00570647219189831,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0744729483182001,FALSE,100,50,50,25,58.75,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"BA","A16E8","Boeing Co","US0970231058","NYSE","USA","Commercial Aircraft Manufacturing",3615,89463,"2025-12-31",165027.296875,84.6999588012695,1.18076002597809,0.473366209680535,0.547656771847472,0.392075815909975,"BA",357786,12881,"USPTO Only",0.040407766339157,357786,0.1,0.392075815909975,NA,NA,-0.73060686686116,"Commercial Aircraft Manufacturing",FALSE,FALSE,FALSE,FALSE,3,4,1,3,0.725,3,"Strong","ISIN",TRUE,15,-0.000792491815562502,-721965.200870315,-5.0115576499659e-05,1,0.725,3,"AI Adopter",0,0,-0.000792491815562502,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.205511292305309,FALSE,75,100,25,50,56.25,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"BABA","030D1","Baba Eco Group Bhd","MYL03012O001","KUL","MYS","Appliances, Tools & Housewares (NEC)",2.94073265075684,32.86603,"2025-10-31",98.0244216918945,NA,1,NA,0.361948137019142,NA,"BABA",2563,229,"USPTO Only",0.00784932381804056,2563,0.1,0.417793507758908,NA,NA,0.0586282151539364,"Appliances, Tools & Housewares (NEC)",TRUE,FALSE,TRUE,TRUE,1,3,2,3,0.55,2,"Developing","ISIN",TRUE,3,-0.00164408883300565,-1497775.62526253,-0.000103968846194645,1,0.55,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0228123417627283,FALSE,25,75,50,50,48.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"BAC","028FC","Bactech Environmental Corp","CA0704902067","CNQ","CAN","Mining Support Services & Equipment (NEC)",0.249763498306274,1.24881749153137,"2025-12-31",8.32544994354248,NA,-0.0812399983406067,0.927672063635432,1.12823179368346,1.19734145956954,"BAC",7451,90,"USPTO Only",0.00891623773172148,7451,0.1,1.19734145956954,NA,NA,0.0645959839444447,"Mining Support Services & Equipment (NEC)",TRUE,FALSE,FALSE,TRUE,2,3,3,1,0.575,2,"Developing","ISIN",TRUE,11,0.000353660026458427,322186.585435749,2.2364743411601e-05,1,0.575,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.162513419483146,FALSE,50,75,75,100,72.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
