"ticker","RepNo","CompanyName","ISIN","Exchange","Country","TRBC_Industry","rd_expense","revenue","fiscal_year_end","market_cap","pe_ratio_fy","beta_5y","volatility_30d","volatility_90d","volatility_260d","company_name","total_patents","ai_patents","patent_source","rd_intensity","patent_activity","revenue_growth","total_return","volatility","bloomberg_volatility","total_return_5yr","industry","rd_imputed","growth_imputed","volatility_imputed","innovation_imputed","rd_quartile","patent_quartile","growth_quartile","volatility_quartile","innovation_score","innovation_quartile","innovation_label","matched_by","in_portfolio","n_funds","fund_weight","total_net_exposure_usd","total_net_pct_ltp","multiplier","ai_score","ai_quartile","ai_label","quality_innovators_weight","ai_concentrated_weight","balanced_growth_weight","discovery_quality_weight","discovery_ai_weight","discovery_tier","innovation_rank","ai_rank","combined_rank","strategic_profile","ai_exposure","innovation_exposure","anomaly_score","is_anomaly","rd_score_norm","patent_score_norm","growth_score_norm","stability_score_norm","ai_score_aggressive","high_growth","high_volatility","has_rd","not_ai_leader","high_potential_flag","unicorn_tier","ai_label_aggressive"
"9984","A4C3E","SoftBank Group Corp","JP3436100006","TYO","JPN","Wireless Telecommunications Services (NEC)",632644.2,7243752,"2025-03-31",21088140,18.9479007720947,1.79955995082855,0.745985394717998,0.758910987866456,0.677911416711442,"9984",2,0,"USPTO Only",0.00109861228866811,2,0.187644900660962,0.1,0.677911416711442,NA,NA,"Wireless Telecommunications Services (NEC)",TRUE,FALSE,FALSE,TRUE,1,1,3,1,0.35,1,"Emerging","ISIN",TRUE,10,0.000897119843015891,735903.204625405,0.000051492891141919,1,0.35,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.324210009470985,TRUE,25,25,75,100,56.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Follower"
"AAPL","05680","Apple Inc","US0378331005","NASD","USA","Phones & Smart Phones",34550,416161,"2025-09-27",3626128,33.1821517944336,1.10392999649048,0.182945242884462,0.24259975122662,0.321676021714973,"Apple Inc.",38288,5035,"USPTO Only",0.00952806961033918,38288,0.27386889886111,0.1,0.321676021714973,NA,NA,"Phones & Smart Phones",FALSE,FALSE,FALSE,FALSE,2,4,4,3,0.8,4,"Leader","ISIN",TRUE,17,0.0209917566580385,17219439.6497075,0.00120488499823638,1,0.8,4,"AI Leader",0.0209917566580385,0.0209917566580385,0.0209917566580385,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.151422677300134,FALSE,50,100,100,50,80,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ABBV","E2F10","AbbVie Inc","US00287Y1091","NYSE","USA","Pharmaceuticals (NEC)",9096,61160,"2025-12-31",370378.8125,88.6923599243164,0.394129991531372,0.264323895757477,0.274389623073774,0.272568796838602,"ABBV",228,0,"USPTO Only",0.0245586402164946,228,0.00217152973636985,0.1,0.272568796838602,NA,NA,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,3,2,2,4,0.675,3,"Strong","ISIN",TRUE,14,-0.00140495064657445,-1152474.43382696,-0.000080641367223155,1,0.675,3,"AI Adopter",0,0,-0.00140495064657445,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0346309903374083,FALSE,75,50,50,25,52.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"ABT","0091N","Abbott Laboratories","US0028241000","NYSE","USA","Medical Equipment, Supplies & Distribution (NEC)",2889,44328,"2025-12-31",177034.296875,27.2970600128174,0.787930011749268,1.42440820230246,0.990406209885117,0.858095268936793,"ABT",1010,16,"USPTO Only",0.0163188718287726,1010,0.0849171290174127,0.1,0.858095268936793,NA,NA,"Medical Equipment, Supplies & Distribution (NEC)",FALSE,FALSE,FALSE,FALSE,3,3,2,1,0.6,2,"Developing","ISIN",TRUE,12,0.000744578647279388,610774.376349231,0.000042737330502091,1,0.6,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0558693037744623,FALSE,75,75,50,100,68.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"ADBE","01010","Adobe Inc","US00724F1012","NASD","USA","Application Software",4294,23769,"2025-11-28",97464.7421875,14.4407501220703,1.48837995529175,0.402211530601438,0.374234801214579,0.344887990237975,"ADBE",32,0,"USPTO Only",0.0440569574558492,32,0.195038247108459,0.1,0.344887990237975,NA,NA,"Application Software",FALSE,FALSE,FALSE,FALSE,4,2,3,3,0.75,4,"Leader","ISIN",TRUE,16,0.00431303759641128,3537964.53570662,0.000247559762691678,1,0.75,4,"AI Leader",0.00431303759641128,0.00431303759641128,0.00431303759641128,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0424780260709918,FALSE,100,50,75,50,72.5,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"AFRM","07881","Affirm Holdings Inc","US00827B1061","NASD","USA","Financial Technology (Fintech) (NEC)",430.0125,3224.412,"2025-06-30",14333.75,281.186706542969,3.56780004501343,0.586784946674944,0.599697436984932,0.712434690876493,"AFRM",0,0,"USPTO Only",0.0152904443312618,0,0.224422056507319,0.1,0.712434690876493,NA,NA,"Financial Technology (Fintech) (NEC)",TRUE,FALSE,FALSE,TRUE,3,1,4,1,0.55,2,"Developing","ISIN",TRUE,16,-0.000261165335604637,-214232.70135506,-0.000014990369793987,1,0.55,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0841719317427709,FALSE,75,25,100,100,78.75,TRUE,TRUE,TRUE,TRUE,TRUE,"Top Unicorn Candidate","AI Leader (Aggressive)"
"AMAT","05840","Applied Materials Inc","US0382221051","NASD","USA","Semiconductor Machinery Manufacturing",7692.93609375,12.14968,"2025-12-31",256431.203125,37.3079414367676,1.64215004444122,0.393800104875222,0.475409861733637,0.414415750440456,"AMAT",6221,140,"USPTO Only",0.00873584667745758,6221,0.055243313126266,0.1,0.414415750440456,NA,NA,"Semiconductor Machinery Manufacturing",TRUE,FALSE,FALSE,TRUE,2,3,2,3,0.625,2,"Developing","ISIN",TRUE,12,0.000181974043001862,149272.455008376,0.000010444947416891,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0,FALSE,50,75,50,50,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AMD","0147N","Advanced Micro Devices Inc","US0079031078","NASD","USA","Semiconductors (NEC)",2.29337,0.10217,"2025-12-31",319611.59375,75.1280899047852,1.927649974823,0.40648731258654,0.380406011771478,0.490154561666016,"AMD Inc.",12971,2805,"USPTO Only",0.00000717549064191292,12971,-0.0984206644818187,0.1,0.490154561666016,NA,NA,"Semiconductors (NEC)",FALSE,FALSE,FALSE,FALSE,1,4,1,2,0.525,1,"Emerging","ISIN",TRUE,15,0.00076002743039981,623446.940772354,0.000043624059865719,1,0.525,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0879403961090042,FALSE,25,100,25,75,47.5,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"AMT","A1AD8","American Tower Corp","US03027X1000","NYSE","USA","Specialized REITs (NEC)",2382.066328125,10644.6,"2025-12-31",79402.2109375,31.5704193115234,0.929949998855591,0.725827394032381,0.726600945918309,0.97125297144412,"AMT",2059,115,"USPTO Only",0.00763046126178363,2059,-0.0970663412474096,0.1,0.97125297144412,NA,NA,"Specialized REITs (NEC)",TRUE,FALSE,FALSE,TRUE,2,3,1,1,0.475,1,"Emerging","ISIN",TRUE,13,0.0150934079237893,12381051.8140978,0.000866331535558829,1,0.475,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.169653105117257,FALSE,50,75,25,100,52.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AMZN","A13EF","Amazon.com Inc","US0231351067","NASD","USA","Internet & Mail Order Department Stores",108521,716924,"2025-12-31",2157182,28.0119304656982,1.36668002605438,0.300817039026103,0.304509812609613,0.351498514241045,"Amazon.com Inc.",22269,2463,"USPTO Only",0.0503068354918593,22269,0.262640563119203,0.1,0.351498514241045,NA,NA,"Internet & Mail Order Department Stores",FALSE,FALSE,FALSE,FALSE,4,4,4,3,0.95,4,"Leader","ISIN",TRUE,23,0.0704518543672446,57791326.1023915,0.0040437960389809,1,0.95,4,"AI Leader",0.0704518543672446,0.0704518543672446,0.0704518543672446,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.305679658407121,FALSE,100,100,100,50,92.5,TRUE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Leader (Aggressive)"
"ANET","EEDC5","Arista Networks Inc","US0404132054","NYSE","USA","Communications & Networking (NEC)",1237.3,9005.7,"2025-12-31",151752.09375,43.8759994506836,1.46738004684448,0.602592474836023,0.563314163737577,0.53570869120661,"ANET",2093,147,"USPTO Only",0.00815342951404913,2093,0.144711457379162,0.1,0.53570869120661,NA,NA,"Communications & Networking (NEC)",FALSE,FALSE,FALSE,FALSE,2,3,3,2,0.625,2,"Developing","ISIN",TRUE,12,0.000367877759583618,301768.402845598,0.000021115450265919,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.013636125117304,FALSE,50,75,75,75,68.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"ANT","0BBEA","Anteros Metals Inc","CA0369341072","CNQ","CAN","Diversified Mining",0.0618552017211914,0.309276008605957,"2025-09-30",2.06184005737305,NA,1,1.51580859711549,4.17963653225952,2.71581756350868,"ANT",73763,4916,"USPTO Only",0.011208626086695,73763,0.0518236962147057,0.1,2.71581756350868,NA,NA,"Diversified Mining",TRUE,FALSE,FALSE,TRUE,3,4,2,1,0.675,3,"Strong","ISIN",FALSE,0,0,0,0,1,0.675,3,"AI Adopter",0,0,0,0,0,"Tier 2: Strong Candidates",13,13,13,"Balanced Performer","Medium","Medium",0.553759375173559,TRUE,75,100,50,100,73.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"APD","0177N","Air Products and Chemicals Inc","US0091581068","NYSE","USA","Industrial Gases",96.3,12037.3,"2025-09-30",64917.58984375,NA,0.7673100233078,0.23021401208183,0.271335251089555,0.285832206090968,"APD",120,1,"USPTO Only",0.00148341921244742,120,0.0743086339905858,0.1,0.285832206090968,NA,NA,"Industrial Gases",FALSE,FALSE,FALSE,FALSE,1,2,2,4,0.525,1,"Emerging","ISIN",TRUE,14,-0.00172552428778904,-1415439.48997283,-0.000099041655365862,1,0.525,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0177284466262122,FALSE,25,50,50,25,40,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"APH","07323","An Phat Holdings JSC","VN000000APH7","HCM","VNM","Plastics",40826.22,10741288.12986,"2025-12-31",1360874,8.32186031341553,1.33060002326965,0.357996572308515,0.364726070628898,0.377441280576496,"APH",20461,1854,"USPTO Only",0.00992632478643888,20461,-0.0850275868549943,0.1,0.377441280576496,NA,NA,"Plastics",TRUE,FALSE,FALSE,TRUE,2,4,1,3,0.65,3,"Strong","ISIN",TRUE,13,0.000097298451246319,79813.4637581375,0.000005584737197945,1,0.65,3,"AI Adopter",0,0,0.000097298451246319,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0660341091921249,FALSE,50,100,25,50,50,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"APO","0E0AE","Asian Palm Oil PCL","THB886010008","BAK","THA","Starch, Vegetable Fat & Oil Manufacturing",23.8679992675781,2098.51919,"2025-12-31",795.599975585938,4.6347599029541,1,0.574815016549835,0.722253990973354,0.533247301908396,"APO",17758,1567,"USPTO Only",0.0097846477086546,17758,0.0333708845078945,0.1,0.533247301908396,NA,NA,"Starch, Vegetable Fat & Oil Manufacturing",TRUE,FALSE,FALSE,TRUE,2,4,2,2,0.65,3,"Strong","ISIN",TRUE,14,-0.00320833925738179,-2631785.66321259,-0.000184152279556454,1,0.65,3,"AI Adopter",0,0,-0.00320833925738179,0,0,NA,NA,NA,NA,"Balanced Performer","Medium","Medium",0.0156896012379325,FALSE,50,100,50,75,63.75,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Adopter"
"ARES","EED76","Ares Management Corp","US03990B1017","NYSE","USA","Investment Management",1050.490546875,5601.482,"2025-12-31",35016.3515625,60.2313385009766,1.51909005641937,0.504518349860938,0.546077101830208,0.476501481735423,"ARES",2250,57,"USPTO Only",0.00771912984090673,2250,0.170910732075572,0.1,0.476501481735423,NA,NA,"Investment Management",TRUE,FALSE,FALSE,TRUE,2,3,3,2,0.625,2,"Developing","ISIN",TRUE,13,-0.00520021007857123,-4265707.96682079,-0.000298481695144306,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0155170869782498,FALSE,50,75,75,75,68.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
"ASAN","033A4","Asana Inc","US04342Y1047","NYSE","USA","Application Software",300.366,790.806,"2026-01-31",1478.52697753906,NA,1.08747005462646,0.457138074764673,0.558979155878858,0.612253974896507,"ASAN",560,34,"USPTO Only",0.203152194422549,560,-0.0314942678436637,0.1,0.612253974896507,NA,NA,"Application Software",FALSE,FALSE,FALSE,FALSE,4,2,1,1,0.55,2,"Developing","ISIN",TRUE,7,-0.000392023353183278,-321574.920164218,-0.000022501359219404,1,0.55,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0465111573386721,FALSE,100,50,25,100,60,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"ASML","A1BEF","ASML Holding NV (ADR)","USN070592100","NASD","USA","Semiconductor Equipment & Testing (NEC)",4320.8,32667.3,"2025-12-31",496709,44.2640686035156,1.87478995323181,0.409575914868576,0.396870653717134,0.392633897477968,"ASML",5495,92,"USPTO Only",0.00869885586933194,5495,0.00443518552929163,0.1,0.392633897477968,NA,NA,"Semiconductor Equipment & Testing (NEC)",FALSE,FALSE,FALSE,FALSE,2,3,2,3,0.625,2,"Developing","ISIN",TRUE,13,0.0108179001369012,8873872.80533282,0.000620925909141583,1,0.625,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0128155527004453,FALSE,50,75,50,50,55,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Follower"
"AVGO","FA5AD","Broadcom Inc","US11135F1012","NASD","USA","Semiconductors (NEC)",10977,63887,"2025-11-02",1423620,63.0978088378906,1.25059998035431,0.385809234426466,0.37908241448013,0.481668160702436,"AVGO",5,0,"USPTO Only",0.0077106250263413,5,0.00851464588195086,0.1,0.481668160702436,NA,NA,"Semiconductors (NEC)",FALSE,FALSE,FALSE,FALSE,2,1,2,2,0.425,1,"Emerging","ISIN",TRUE,18,0.034300937612806,28136898.4394128,0.00196880546151366,1,0.425,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.0702916398892112,FALSE,50,25,50,75,48.75,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"AXP","0409N","American Express Co","US0258161092","NYSE","USA","Consumer Credit Cards Services",6120.41109375,77654,"2025-12-31",204013.703125,19.3489398956299,1.11570000648499,0.946480250917638,0.979607530473641,1.07226608360349,"AXP",207,4,"USPTO Only",0.00533753807970132,207,0.231263394095004,0.1,1.07226608360349,NA,NA,"Consumer Credit Cards Services",TRUE,FALSE,FALSE,TRUE,1,2,4,1,0.475,1,"Emerging","ISIN",TRUE,15,0.00135479927094575,1111335.49533524,0.000077762778207464,1,0.475,1,"AI Laggard",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.253101121023159,FALSE,25,50,100,100,71.25,TRUE,TRUE,TRUE,TRUE,TRUE,"Emerging Unicorn Candidate","AI Leader (Aggressive)"
"AZN","049D4","AstraZeneca PLC (US)","GB0009895292","NYSE","USA","Pharmaceuticals (NEC)",13801,58739,"2025-12-31",302265.59375,29.6176795959473,0.407990008592606,0.260460427650243,0.249268002073821,0.241646258387938,"AZN",37,0,"USPTO Only",0.0456585211329564,37,-0.00378210414201022,0.1,0.241646258387938,NA,NA,"Pharmaceuticals (NEC)",FALSE,FALSE,FALSE,FALSE,4,2,2,4,0.75,4,"Leader","ISIN",TRUE,20,0.00614192320062013,5038190.82933763,0.000352534151633914,1,0.75,4,"AI Leader",0.00614192320062013,0.00614192320062013,0.00614192320062013,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.0540880729560209,FALSE,100,50,50,25,58.75,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Follower"
"BA","A16E8","Boeing Co","US0970231058","NYSE","USA","Commercial Aircraft Manufacturing",3615,89463,"2025-12-31",148689.59375,76.3146591186523,1.15068995952606,0.452327174324601,0.524418267529912,0.386486705163688,"BA",357786,12881,"USPTO Only",0.0243123940877672,357786,0.0501959858462215,0.1,0.386486705163688,NA,NA,"Commercial Aircraft Manufacturing",FALSE,FALSE,FALSE,FALSE,3,4,2,3,0.775,4,"Leader","ISIN",TRUE,15,-0.00070090164576842,-574946.336616773,-0.000040230357658141,1,0.775,4,"AI Leader",-0.00070090164576842,-0.00070090164576842,-0.00070090164576842,0,0,NA,NA,NA,NA,"AI Pioneer","High","High",0.15009424289522,FALSE,75,100,50,50,66.25,FALSE,FALSE,TRUE,FALSE,FALSE,"Monitor","AI Adopter"
"BABA","030D1","Baba Eco Group Bhd","MYL03012O001","KUL","MYS","Appliances, Tools & Housewares (NEC)",2.9312345123291,32.86603,"2025-10-31",97.7078170776367,NA,1,NA,0.349161590341504,NA,"BABA",2563,229,"USPTO Only",0.00784932381804056,2563,-0.0368379167281091,0.1,0.419499968337412,NA,NA,"Appliances, Tools & Housewares (NEC)",TRUE,FALSE,TRUE,TRUE,2,3,1,3,0.575,2,"Developing","ISIN",TRUE,3,-0.00186036623348773,-1526049.70635597,-0.000106781314325904,1,0.575,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.00911336478284015,FALSE,50,75,25,50,45,FALSE,FALSE,TRUE,TRUE,FALSE,"Monitor","AI Laggard"
"BAC","028FC","Bactech Environmental Corp","CA0704902067","CNQ","CAN","Mining Support Services & Equipment (NEC)",0.249763498306274,1.24881749153137,"2025-12-31",8.32544994354248,NA,-0.0635299980640411,1.15511344114415,1.30096273529954,1.20008437934145,"BAC",7451,90,"USPTO Only",0.00891623773172148,7451,0.158252751361579,0.1,1.20008437934145,NA,NA,"Mining Support Services & Equipment (NEC)",TRUE,FALSE,FALSE,TRUE,2,3,3,1,0.575,2,"Developing","ISIN",TRUE,11,0.000380243259894508,311911.764823847,0.000021825205340877,1,0.575,2,"AI Follower",0,0,0,0,0,NA,NA,NA,NA,"Underperformer","Low","Low",0.174722108157098,FALSE,50,75,75,100,72.5,FALSE,TRUE,TRUE,TRUE,FALSE,"Monitor","AI Leader (Aggressive)"
